Sales Quantity,Sales Rep,Sales Price,Sales Margin Amount,Sales Cost Amount,Sales Amount Based on List Price,Sales Amount,Order Number,List Price,Line Number,Discount Amount,Invoice Date,Invoice Number
1,108,"392,81","3,08","389,73","803,86","392,81",212656,"803,86",27001,"411,05",10/10/2018,115525
1,108,"392,81","3,08","389,73","803,86","392,81",212870,"803,86",236000,"411,05",17/10/2018,116099
1,108,"392,81","3,08","389,73","803,86","392,81",223864,"803,86",26000,"411,05",12/12/2018,129057
1,108,"392,81","3,08","389,73","803,86","392,81",223864,"803,86",27001,"411,05",12/12/2018,129057
1,108,"392,81","3,08","389,73","803,86","392,81",224046,"803,86",236000,"411,05",19/12/2018,129620
1,108,"392,81","31,9","360,91","803,86","392,81",212656,"803,86",25000,"411,05",10/10/2018,115525
1,108,"392,81","31,9","360,91","803,86","392,81",223864,"803,86",25000,"411,05",12/12/2018,129057
1,108,"394,91","112,86","282,05","767,75","394,91",212881,"767,75",82000,"372,84",21/10/2018,116345
1,108,"394,91","112,86","282,05","767,75","394,91",224056,"767,75",82000,"372,84",23/12/2018,129856
1,108,"400,52","131,53","268,99","731,95","400,52",208443,"731,95",1000,"331,43",12/08/2018,110224
1,108,"400,52","131,53","268,99","731,95","400,52",210241,"731,95",1000,"331,43",08/09/2018,112455
1,108,"400,52","131,53","268,99","731,95","400,52",218941,"731,95",1000,"331,43",12/02/2018,122601
1,108,"400,52","131,53","268,99","731,95","400,52",220445,"731,95",1000,"331,43",10/03/2018,124788
1,108,"400,52","139,27","261,25","731,95","400,52",203876,"731,95",1000,"331,43",29/05/2018,103564
1,108,"401,16","11,08","390,08","803,86","401,16",107776,"803,86",72000,"402,7",13/08/2017,309304
1,108,"401,16","11,08","390,08","803,86","401,16",110960,"803,86",1000,"402,7",29/09/2017,313307
1,108,"401,16","11,08","390,08","803,86","401,16",118346,"803,86",72000,"402,7",12/02/2017,321695
1,108,"401,16","11,08","390,08","803,86","401,16",121041,"803,86",1000,"402,7",31/03/2017,325614
1,108,"401,16","11,08","390,08","803,86","401,16",122398,"803,86",1000,"402,7",01/12/2017,326875
1,108,"401,16","11,43","389,73","803,86","401,16",107776,"803,86",71000,"402,7",13/08/2017,309304
1,108,"401,16","11,43","389,73","803,86","401,16",111065,"803,86",66000,"402,7",01/10/2017,313519
1,108,"401,16","11,43","389,73","803,86","401,16",111681,"803,86",22000,"402,7",08/10/2017,314276
1,108,"401,16","11,43","389,73","803,86","401,16",118346,"803,86",71000,"402,7",12/02/2017,321695
1,108,"401,16","11,43","389,73","803,86","401,16",121106,"803,86",66000,"402,7",02/04/2017,325821
1,108,"401,16","11,43","389,73","803,86","401,16",121540,"803,86",22000,"402,7",09/04/2017,326570
1,108,"401,16","11,43","389,73","803,86","401,16",122474,"803,86",66000,"402,7",03/12/2017,327082
1,108,"401,16","11,43","389,73","803,86","401,16",123030,"803,86",22000,"402,7",10/12/2017,327831
1,108,"401,16","'-2,9","404,06","803,86","401,16",109423,"803,86",1000,"402,7",03/09/2017,311166
1,108,"401,16","'-2,9","404,06","803,86","401,16",119734,"803,86",1000,"402,7",05/03/2017,323518
1,108,"401,16",26,"375,16","803,86","401,16",105054,"803,86",98000,"402,7",12/08/2017,309139
1,108,"401,16",26,"375,16","803,86","401,16",116404,"803,86",98000,"402,7",11/02/2017,321531
1,108,"401,16","'-3,76","404,92","803,86","401,16",110865,"803,86",1000,"402,7",29/09/2017,313282
1,108,"401,16","'-3,76","404,92","803,86","401,16",111171,"803,86",1000,"402,7",18/10/2017,314975
1,108,"401,16","'-3,76","404,92","803,86","401,16",113561,"803,86",1000,"402,7",04/11/2017,316626
1,108,"401,16","'-3,76","404,92","803,86","401,16",114508,"803,86",1000,"402,7",16/11/2017,317674
1,108,"401,16","'-3,76","404,92","803,86","401,16",120961,"803,86",1000,"402,7",31/03/2017,325589
1,108,"401,16","'-3,76","404,92","803,86","401,16",122309,"803,86",1000,"402,7",01/12/2017,326850
1,108,"401,16","'-3,76","404,92","803,86","401,16",122574,"803,86",1000,"402,7",20/12/2017,328518
1,108,"401,16","'-3,76","404,92","803,86","401,16",124557,"803,86",1000,"402,7",06/01/2018,330135
1,108,"401,16","'-34,6","435,76","803,86","401,16",106341,"803,86",36000,"402,7",23/07/2017,307414
1,108,"401,16","'-34,6","435,76","803,86","401,16",117100,"803,86",36000,"402,7",22/01/2017,319844
1,108,"401,16","'-34,6","435,76","803,86","401,16",125783,"803,86",36000,"402,7",23/04/2017,331356
1,108,"401,16","38,15","363,01","803,86","401,16",107776,"803,86",70000,"402,7",13/08/2017,309304
1,108,"401,16","38,15","363,01","803,86","401,16",118346,"803,86",70000,"402,7",12/02/2017,321695
1,108,"401,16","'-44,76","445,92","803,86","401,16",103866,"803,86",17000,"402,7",05/07/2017,305709
1,108,"401,16","'-53,32","454,48","803,86","401,16",105051,"803,86",190000,"402,7",05/07/2017,305776
1,108,"401,16","'-62,28","463,44","803,86","401,16",105051,"803,86",189000,"402,7",05/07/2017,305776
1,108,"401,16","'-64,12","465,28","803,86","401,16",105051,"803,86",192000,"402,7",05/07/2017,305776
1,108,"401,16","'-64,12","465,28","803,86","401,16",105051,"803,86",193000,"402,7",05/07/2017,305776
1,108,"401,16","'-67,17","468,33","803,86","401,16",102548,"803,86",33000,"402,7",21/05/2017,301833
1,108,"401,16","'-7,06","408,22","803,86","401,16",112535,"803,86",1000,"402,7",21/10/2017,315402
1,108,"401,16","'-7,06","408,22","803,86","401,16",112758,"803,86",1000,"402,7",26/10/2017,315761
1,108,"401,16","'-7,06","408,22","803,86","401,16",123767,"803,86",1000,"402,7",23/12/2017,328938
1,108,"401,16","'-7,06","408,22","803,86","401,16",123955,"803,86",1000,"402,7",28/12/2017,329290
1,108,"401,16","'-70,26","471,42","803,86","401,16",104224,"803,86",1000,"402,7",15/06/2017,304057
1,108,"401,16","'-70,26","471,42","803,86","401,16",105010,"803,86",1000,"402,7",28/06/2017,305245
1,108,"401,16","'-70,26","471,42","803,86","401,16",105051,"803,86",197000,"402,7",05/07/2017,305776
1,108,"401,16","'-72,89","474,05","803,86","401,16",107469,"803,86",2000,"402,7",10/08/2017,308809
1,108,"401,16","'-72,89","474,05","803,86","401,16",118082,"803,86",2000,"402,7",09/02/2017,321214
1,108,"401,16","'-72,89","474,05","803,86","401,16",126570,"803,86",2000,"402,7",11/05/2017,332726
1,108,"401,16","'-73,24","474,4","803,86","401,16",106341,"803,86",37000,"402,7",23/07/2017,307414
1,108,"401,16","'-73,24","474,4","803,86","401,16",117100,"803,86",37000,"402,7",22/01/2017,319844
1,108,"401,16","'-73,24","474,4","803,86","401,16",125783,"803,86",37000,"402,7",23/04/2017,331356
1,108,"403,31","115,15","288,16","767,75","403,31",106257,"767,75",47000,"364,44",22/07/2017,307303
1,108,"403,31","115,15","288,16","767,75","403,31",107403,"767,75",20000,"364,44",10/08/2017,308906
1,108,"403,31","115,15","288,16","767,75","403,31",117030,"767,75",47000,"364,44",21/01/2017,319735
1,108,"403,31","115,15","288,16","767,75","403,31",118021,"767,75",20000,"364,44",09/02/2017,321309
1,108,"403,31","115,15","288,16","767,75","403,31",125722,"767,75",47000,"364,44",22/04/2017,331247
1,108,"403,31","115,15","288,16","767,75","403,31",126522,"767,75",20000,"364,44",11/05/2017,332821
1,108,"403,31","121,26","282,05","767,75","403,31",111087,"767,75",34000,"364,44",30/09/2017,313434
1,108,"403,31","121,26","282,05","767,75","403,31",111675,"767,75",9000,"364,44",11/10/2017,314437
1,108,"403,31","121,26","282,05","767,75","403,31",111676,"767,75",17000,"364,44",11/10/2017,314438
1,108,"403,31","121,26","282,05","767,75","403,31",121127,"767,75",34000,"364,44",01/04/2017,325738
1,108,"403,31","121,26","282,05","767,75","403,31",122495,"767,75",34000,"364,44",02/12/2017,326999
1,108,"403,31","121,26","282,05","767,75","403,31",123024,"767,75",9000,"364,44",13/12/2017,327989
1,108,"403,31","121,26","282,05","767,75","403,31",123025,"767,75",17000,"364,44",13/12/2017,327990
1,108,"403,45","87,45",316,"722,1","403,45",203169,"722,1",4000,"318,65",20/05/2018,102736
1,108,"403,45","87,45",316,"722,1","403,45",203695,"722,1",13000,"318,65",27/05/2018,103329
1,108,"407,36","152,49","254,87","824,96","407,36",112879,"824,96",15000,"417,6",01/11/2017,316239
1,108,"407,36","152,49","254,87","824,96","407,36",124054,"824,96",15000,"417,6",03/01/2018,329755
1,108,"409,61","'-24,16","433,77","803,86","409,61",105485,"803,86",2000,"394,25",08/07/2017,306245
1,108,"412,54","143,55","268,99","731,95","412,54",318941,"731,95",1000,"319,41",04/02/2019,222601
1,108,"412,54","143,55","268,99","731,95","412,54",320445,"731,95",1000,"319,41",03/03/2019,224788
1,108,"415,8","101,75","314,05","842,04","415,8",112878,"842,04",68000,"426,24",26/11/2017,318606
1,108,"417,88","12,96","404,92","803,86","417,88",210865,"803,86",1000,"385,98",17/09/2018,113282
1,108,"417,88","12,96","404,92","803,86","417,88",211171,"803,86",1000,"385,98",06/10/2018,114975
1,108,"417,88","12,96","404,92","803,86","417,88",213561,"803,86",1000,"385,98",23/10/2018,116626
1,108,"417,88","12,96","404,92","803,86","417,88",214508,"803,86",1000,"385,98",04/11/2018,117674
1,108,"417,88","12,96","404,92","803,86","417,88",220961,"803,86",1000,"385,98",19/03/2018,125589
1,108,"417,88","12,96","404,92","803,86","417,88",222309,"803,86",1000,"385,98",19/11/2018,126850
1,108,"417,88","12,96","404,92","803,86","417,88",222574,"803,86",1000,"385,98",08/12/2018,128518
1,108,"417,88","12,96","404,92","803,86","417,88",224557,"803,86",1000,"385,98",25/12/2018,130135
1,108,"417,88","13,82","404,06","803,86","417,88",209423,"803,86",1000,"385,98",22/08/2018,111166
1,108,"417,88","13,82","404,06","803,86","417,88",219734,"803,86",1000,"385,98",22/02/2018,123518
1,108,"417,88","'-17,88","435,76","803,86","417,88",206341,"803,86",36000,"385,98",11/07/2018,107414
1,108,"417,88","'-17,88","435,76","803,86","417,88",217100,"803,86",36000,"385,98",11/01/2018,119844
1,108,"417,88","'-17,88","435,76","803,86","417,88",225783,"803,86",36000,"385,98",11/04/2018,131356
1,108,"417,88","27,8","390,08","803,86","417,88",207776,"803,86",72000,"385,98",01/08/2018,109304
1,108,"417,88","27,8","390,08","803,86","417,88",210960,"803,86",1000,"385,98",17/09/2018,113307
1,108,"417,88","27,8","390,08","803,86","417,88",218346,"803,86",72000,"385,98",01/02/2018,121695
1,108,"417,88","27,8","390,08","803,86","417,88",221041,"803,86",1000,"385,98",19/03/2018,125614
1,108,"417,88","27,8","390,08","803,86","417,88",222398,"803,86",1000,"385,98",19/11/2018,126875
1,108,"417,88","'-28,04","445,92","803,86","417,88",203866,"803,86",17000,"385,98",23/06/2018,105709
1,108,"417,88","28,15","389,73","803,86","417,88",207776,"803,86",71000,"385,98",01/08/2018,109304
1,108,"417,88","28,15","389,73","803,86","417,88",211065,"803,86",66000,"385,98",19/09/2018,113519
1,108,"417,88","28,15","389,73","803,86","417,88",211681,"803,86",22000,"385,98",26/09/2018,114276
1,108,"417,88","28,15","389,73","803,86","417,88",218346,"803,86",71000,"385,98",01/02/2018,121695
1,108,"417,88","28,15","389,73","803,86","417,88",221106,"803,86",66000,"385,98",21/03/2018,125821
1,108,"417,88","28,15","389,73","803,86","417,88",221540,"803,86",22000,"385,98",28/03/2018,126570
1,108,"417,88","28,15","389,73","803,86","417,88",222474,"803,86",66000,"385,98",21/11/2018,127082
1,108,"417,88","28,15","389,73","803,86","417,88",223030,"803,86",22000,"385,98",28/11/2018,127831
1,108,"417,88","'-36,6","454,48","803,86","417,88",205051,"803,86",190000,"385,98",23/06/2018,105776
1,108,"417,88","42,72","375,16","803,86","417,88",205054,"803,86",98000,"385,98",31/07/2018,109139
1,108,"417,88","42,72","375,16","803,86","417,88",216404,"803,86",98000,"385,98",31/01/2018,121531
1,108,"417,88","'-45,56","463,44","803,86","417,88",205051,"803,86",189000,"385,98",23/06/2018,105776
1,108,"417,88","'-47,4","465,28","803,86","417,88",205051,"803,86",192000,"385,98",23/06/2018,105776
1,108,"417,88","'-47,4","465,28","803,86","417,88",205051,"803,86",193000,"385,98",23/06/2018,105776
1,108,"417,88","'-50,45","468,33","803,86","417,88",202548,"803,86",33000,"385,98",09/05/2018,101833
1,108,"417,88","'-53,54","471,42","803,86","417,88",204224,"803,86",1000,"385,98",03/06/2018,104057
1,108,"417,88","'-53,54","471,42","803,86","417,88",205010,"803,86",1000,"385,98",16/06/2018,105245
1,108,"417,88","'-53,54","471,42","803,86","417,88",205051,"803,86",197000,"385,98",23/06/2018,105776
1,108,"417,88","54,87","363,01","803,86","417,88",207776,"803,86",70000,"385,98",01/08/2018,109304
1,108,"417,88","54,87","363,01","803,86","417,88",218346,"803,86",70000,"385,98",01/02/2018,121695
1,108,"417,88","'-56,17","474,05","803,86","417,88",207469,"803,86",2000,"385,98",29/07/2018,108809
1,108,"417,88","'-56,17","474,05","803,86","417,88",218082,"803,86",2000,"385,98",29/01/2018,121214
1,108,"417,88","'-56,17","474,05","803,86","417,88",226570,"803,86",2000,"385,98",29/04/2018,132726
1,108,"417,88","'-56,52","474,4","803,86","417,88",206341,"803,86",37000,"385,98",11/07/2018,107414
1,108,"417,88","'-56,52","474,4","803,86","417,88",217100,"803,86",37000,"385,98",11/01/2018,119844
1,108,"417,88","'-56,52","474,4","803,86","417,88",225783,"803,86",37000,"385,98",11/04/2018,131356
1,108,"417,88","9,66","408,22","803,86","417,88",212535,"803,86",1000,"385,98",09/10/2018,115402
1,108,"417,88","9,66","408,22","803,86","417,88",212758,"803,86",1000,"385,98",14/10/2018,115761
1,108,"417,88","9,66","408,22","803,86","417,88",223767,"803,86",1000,"385,98",11/12/2018,128938
1,108,"417,88","9,66","408,22","803,86","417,88",223955,"803,86",1000,"385,98",16/12/2018,129290
1,108,"419,34","149,74","269,6","798,27","419,34",112146,"798,27",1000,"378,93",15/10/2017,314907
1,108,"419,34","149,74","269,6","798,27","419,34",123436,"798,27",1000,"378,93",17/12/2017,328453
1,108,"420,11","131,95","288,16","767,75","420,11",206257,"767,75",47000,"347,64",10/07/2018,107303
1,108,"420,11","131,95","288,16","767,75","420,11",207403,"767,75",20000,"347,64",29/07/2018,108906
1,108,"420,11","131,95","288,16","767,75","420,11",217030,"767,75",47000,"347,64",10/01/2018,119735
1,108,"420,11","131,95","288,16","767,75","420,11",218021,"767,75",20000,"347,64",29/01/2018,121309
1,108,"420,11","131,95","288,16","767,75","420,11",225722,"767,75",47000,"347,64",10/04/2018,131247
1,108,"420,11","131,95","288,16","767,75","420,11",226522,"767,75",20000,"347,64",29/04/2018,132821
1,108,"420,11","138,06","282,05","767,75","420,11",211087,"767,75",34000,"347,64",18/09/2018,113434
1,108,"420,11","138,06","282,05","767,75","420,11",211675,"767,75",9000,"347,64",29/09/2018,114437
1,108,"420,11","138,06","282,05","767,75","420,11",211676,"767,75",17000,"347,64",29/09/2018,114438
1,108,"420,11","138,06","282,05","767,75","420,11",221127,"767,75",34000,"347,64",20/03/2018,125738
1,108,"420,11","138,06","282,05","767,75","420,11",222495,"767,75",34000,"347,64",20/11/2018,126999
1,108,"420,11","138,06","282,05","767,75","420,11",223024,"767,75",9000,"347,64",01/12/2018,127989
1,108,"420,11","138,06","282,05","767,75","420,11",223025,"767,75",17000,"347,64",01/12/2018,127990
1,108,"424,33","169,46","254,87","824,96","424,33",212879,"824,96",15000,"400,63",20/10/2018,116239
1,108,"424,33","169,46","254,87","824,96","424,33",224054,"824,96",15000,"400,63",22/12/2018,129755
1,108,"426,68","'-7,09","433,77","803,86","426,68",205485,"803,86",2000,"377,18",26/06/2018,106245
1,108,"430,42","25,5","404,92","803,86","430,42",320961,"803,86",1000,"373,44",12/03/2019,225589
1,108,"430,42","26,36","404,06","803,86","430,42",319734,"803,86",1000,"373,44",14/02/2019,223518
1,108,"430,42","40,34","390,08","803,86","430,42",318346,"803,86",72000,"373,44",24/01/2019,221695
1,108,"430,42","40,34","390,08","803,86","430,42",321041,"803,86",1000,"373,44",12/03/2019,225614
1,108,"430,42","40,69","389,73","803,86","430,42",318346,"803,86",71000,"373,44",24/01/2019,221695
1,108,"430,42","40,69","389,73","803,86","430,42",321106,"803,86",66000,"373,44",14/03/2019,225821
1,108,"430,42","'-43,63","474,05","803,86","430,42",318082,"803,86",2000,"373,44",21/01/2019,221214
1,108,"430,42","'-43,98","474,4","803,86","430,42",317100,"803,86",37000,"373,44",03/01/2019,219844
1,108,"430,42","'-5,34","435,76","803,86","430,42",317100,"803,86",36000,"373,44",03/01/2019,219844
1,108,"430,42","55,26","375,16","803,86","430,42",316404,"803,86",98000,"373,44",23/01/2019,221531
1,108,"430,42","67,41","363,01","803,86","430,42",318346,"803,86",70000,"373,44",24/01/2019,221695
1,108,"432,71","144,55","288,16","767,75","432,71",317030,"767,75",47000,"335,04",02/01/2019,219735
1,108,"432,71","144,55","288,16","767,75","432,71",318021,"767,75",20000,"335,04",21/01/2019,221309
1,108,"432,71","150,66","282,05","767,75","432,71",321127,"767,75",34000,"335,04",13/03/2019,225738
1,108,"433,12","119,07","314,05","842,04","433,12",212878,"842,04",68000,"408,92",14/11/2018,118606
1,108,"433,36","172,38","260,98","824,96","433,36",109565,"824,96",3000,"391,6",14/09/2017,311936
1,108,"433,36","172,38","260,98","824,96","433,36",110471,"824,96",3000,"391,6",23/09/2017,312765
1,108,"433,36","172,38","260,98","824,96","433,36",119855,"824,96",3000,"391,6",16/03/2017,324271
1,108,"433,36","172,38","260,98","824,96","433,36",120643,"824,96",3000,"391,6",25/03/2017,325081
1,108,"433,36","178,49","254,87","824,96","433,36",111562,"824,96",6000,"391,6",07/10/2017,314122
1,108,"433,36","178,49","254,87","824,96","433,36",114512,"824,96",1000,"391,6",17/11/2017,317764
1,108,"433,36","178,49","254,87","824,96","433,36",115460,"824,96",1000,"391,6",30/11/2017,318945
1,108,"433,36","178,49","254,87","824,96","433,36",121483,"824,96",6000,"391,6",08/04/2017,326418
1,108,"433,36","178,49","254,87","824,96","433,36",122920,"824,96",6000,"391,6",09/12/2017,327679
1,108,"433,36","179,36",254,"824,96","433,36",101751,"824,96",1000,"391,6",12/05/2017,300820
1,108,"436,81","167,21","269,6","798,27","436,81",212146,"798,27",1000,"361,46",03/10/2018,114907
1,108,"436,81","167,21","269,6","798,27","436,81",223436,"798,27",1000,"361,46",05/12/2018,128453
1,108,"442,33","122,17","320,16","842,04","442,33",109562,"842,04",17000,"399,71",23/09/2017,312738
1,108,"442,33","122,17","320,16","842,04","442,33",119853,"842,04",17000,"399,71",25/03/2017,325055
1,108,"442,33","128,28","314,05","842,04","442,33",111065,"842,04",46000,"399,71",22/10/2017,315466
1,108,"442,33","128,28","314,05","842,04","442,33",122474,"842,04",46000,"399,71",24/12/2017,328998
1,108,"451,42","190,44","260,98","824,96","451,42",209565,"824,96",3000,"373,54",02/09/2018,111936
1,108,"451,42","190,44","260,98","824,96","451,42",210471,"824,96",3000,"373,54",11/09/2018,112765
